,stock,date,neg,neu,pos,compound,open,high,low,close,adj close,volume
334,NVDA,2023-10-08,0.0278,0.8442,0.128,0.999,446.256673,456.6633303333333,442.5399986666667,454.36000566666667,454.36000566666667,41758233.333333336
335,NVDA,2023-10-09,0.0338,0.844,0.1217,0.9984,448.420013,456.049988,443.679993,452.730011,452.730011,40967500.0
336,NVDA,2023-10-10,0.0257,0.8468,0.127,0.99,453.100006,462.589996,450.880005,457.980011,457.980011,36858200.0
337,NVDA,2023-10-11,0.0355,0.8143,0.1505,0.9974,461.959991,468.589996,460.5,468.059998,468.059998,37813700.0
338,NVDA,2023-10-12,0.025,0.824,0.1512,0.9974,467.769989,476.089996,463.299988,469.450012,469.450012,48132500.0
339,NVDA,2023-10-13,0.0408,0.7927,0.167,0.9469,469.600006,471.160004,452.799988,454.609985,454.609985,47411500.0
340,NVDA,2023-10-14,0.0612,0.826,0.113,0.499,463.27667233333335,468.19000266666666,451.5733236666667,456.7233273333333,456.7233273333333,44110966.66666666
341,NVDA,2023-10-15,0.0295,0.7947,0.176,0.9958,456.9533386666666,465.22000133333336,450.3466593333333,458.8366696666667,458.8366696666667,40810433.333333336
342,NVDA,2023-10-16,0.0295,0.7875,0.1827,0.9965,450.630005,462.25,449.119995,460.950012,460.950012,37509900.0
343,NVDA,2023-10-17,0.0385,0.855,0.1062,0.9474,440.0,447.540009,424.799988,439.380005,439.380005,81233300.0
344,NVDA,2023-10-18,0.034,0.878,0.088,0.5157,425.910004,432.190002,418.25,421.959991,421.959991,62729400.0
345,NVDA,2023-10-19,0.0457,0.8678,0.0865,0.4121,428.109985,432.970001,418.820007,421.01001,421.01001,50123300.0
346,NVDA,2023-10-20,0.0542,0.8423,0.1032,0.4474,418.899994,424.700012,410.779999,413.869995,413.869995,47638100.0
347,NVDA,2023-10-21,0.038,0.8425,0.1195,0.8161,416.69666566666666,427.293345,410.33667,419.16333,419.16333,47709733.333333336
348,NVDA,2023-10-22,0.0408,0.8515,0.1075,0.5732,414.4933373333333,429.886678,409.893341,424.456665,424.456665,47781366.66666666
349,NVDA,2023-10-23,0.0398,0.8632,0.097,0.4516,412.290009,432.480011,409.450012,429.75,429.75,47853000.0
350,NVDA,2023-10-24,0.0293,0.8638,0.1072,0.8315,430.769989,436.970001,426.910004,436.630005,436.630005,40146300.0
351,NVDA,2023-10-25,0.032,0.8347,0.1333,0.9947,433.980011,436.5,415.549988,417.790009,417.790009,39837900.0
352,NVDA,2023-10-26,0.014,0.8393,0.1465,0.999,418.529999,422.559998,398.799988,403.26001,403.26001,54100100.0
353,PYPL,2023-10-01,0.0265,0.8195,0.154,0.997,58.619999,59.639999,58.005001,58.560001,58.560001,12961500.0
354,PYPL,2023-10-02,0.024,0.878,0.098,0.9981,58.619999,59.639999,58.005001,58.560001,58.560001,12961500.0
355,PYPL,2023-10-03,0.025,0.8595,0.116,0.9989,57.889999,58.650002,57.119999,57.299999,57.299999,12014000.0
356,PYPL,2023-10-04,0.019,0.867,0.1145,0.9954,58.110001,58.654999,57.310001,58.57,58.57,11019600.0
357,PYPL,2023-10-05,0.0465,0.8675,0.086,0.6775,58.389999,58.66,57.259998,57.48,57.48,13037200.0
358,PYPL,2023-10-06,0.081,0.842,0.077,0.3638,56.830002,58.248001,55.860001,57.77,57.77,18344500.0
359,PYPL,2023-10-07,0.0055,0.8285,0.166,0.9998,56.885001,58.195334,56.012667666666665,57.833333,57.833333,15688533.333333334
360,PYPL,2023-10-08,0.0055,0.8285,0.166,0.9998,56.94,58.142667,56.16533433333333,57.896666,57.896666,13032566.666666668
361,PYPL,2023-10-09,0.026,0.8955,0.078,0.6553,56.994999,58.09,56.318001,57.959999,57.959999,10376600.0
362,PYPL,2023-10-10,0.032,0.8745,0.093,0.9808,57.959999,58.5,57.41,57.720001,57.720001,17455200.0
363,PYPL,2023-10-11,0.006,0.922,0.072,0.6654,58.110001,58.889999,57.580002,58.07,58.07,10866200.0
364,PYPL,2023-10-12,0.054,0.811,0.135,0.9725,58.09,58.105,56.240002,56.355,56.355,13497100.0
365,PYPL,2023-10-13,0.057,0.795,0.148,0.9998,56.5,56.880001,55.529999,55.75,55.75,12048500.0
366,PYPL,2023-10-14,0.03,0.818,0.152,0.9982,56.37000033333333,56.946668,55.623333,56.16666666666666,56.16666666666666,12788233.333333334
367,PYPL,2023-10-15,0.0045,0.8735,0.1225,0.9979,56.24000066666667,57.013335,55.716667,56.583333333333336,56.583333333333336,13527966.666666666
368,PYPL,2023-10-16,0.007,0.8835,0.11,0.999,56.110001,57.080002,55.810001,57.0,57.0,14267700.0
369,PYPL,2023-10-17,0.0175,0.8705,0.112,0.9861,56.509998,57.59,56.490002,57.16,57.16,10325200.0
370,PYPL,2023-10-18,0.026,0.852,0.121,0.993,56.529999,57.097,55.705002,55.799999,55.799999,10514500.0
371,PYPL,2023-10-19,0.094,0.8595,0.0465,-0.4552,55.66,56.400002,54.700001,54.810001,54.810001,16298500.0
372,PYPL,2023-10-20,0.094,0.8595,0.0465,-0.4552,53.990002,54.470001,53.34,53.389999,53.389999,20966100.0
373,PYPL,2023-10-21,0.061,0.8275,0.1115,0.0209,53.633334,54.35500066666667,53.11000066666667,53.40999966666667,53.40999966666667,18520533.33333333
374,PYPL,2023-10-22,0.012,0.885,0.103,0.9914,53.276666,54.24000033333333,52.88000133333333,53.43000033333333,53.43000033333333,16074966.666666668
375,PYPL,2023-10-23,0.031,0.866,0.103,0.9888,52.919998,54.125,52.650002,53.450001,53.450001,13629400.0
376,PYPL,2023-10-24,0.0575,0.807,0.1355,0.9965,53.880001,54.610001,53.59,54.240002,54.240002,9733900.0
377,PYPL,2023-10-25,0.0575,0.807,0.1355,0.9965,52.549999,52.779999,51.23,51.490002,51.490002,22784100.0
378,TSLA,2023-10-01,0.0503,0.882,0.0675,0.0119,244.809998,254.279999,242.619995,251.600006,251.600006,123810400.0
379,TSLA,2023-10-02,0.0335,0.8451,0.1218,0.977,244.809998,254.279999,242.619995,251.600006,251.600006,123810400.0
380,TSLA,2023-10-03,0.0503,0.7865,0.1635,0.9974,248.610001,250.020004,244.449997,246.529999,246.529999,101985300.0
381,TSLA,2023-10-04,0.0749,0.839,0.0859,0.0132,248.139999,261.859985,247.600006,261.160004,261.160004,129721600.0
382,TSLA,2023-10-05,0.078,0.842,0.0799,0.01,260.0,263.600006,256.25,260.049988,260.049988,119159200.0
383,TSLA,2023-10-06,0.0336,0.845,0.1214,0.9512,253.979996,261.649994,250.649994,260.529999,260.529999,117947000.0
384,TSLA,2023-10-07,0.0287,0.9157,0.0552,0.5509,254.42333,261.5533243333333,251.11666366666665,260.243337,260.243337,112423966.66666669
385,TSLA,2023-10-08,0.0177,0.8788,0.1036,0.9886,254.866664,261.4566546666667,251.5833333333333,259.956675,259.956675,106900933.33333331
386,TSLA,2023-10-09,0.0177,0.8788,0.1036,0.9886,255.309998,261.359985,252.050003,259.670013,259.670013,101377900.0
387,TSLA,2023-10-10,0.0562,0.8214,0.1225,0.7302,257.75,268.940002,257.649994,263.619995,263.619995,122656000.0
388,TSLA,2023-10-11,0.0369,0.8435,0.1192,0.9796,266.200012,268.600006,260.899994,262.98999,262.98999,103706300.0
389,TSLA,2023-10-12,0.0303,0.8718,0.0978,0.967,262.920013,265.410004,256.630005,258.869995,258.869995,111508100.0
390,TSLA,2023-10-13,0.0445,0.8674,0.0882,0.8932,258.899994,259.600006,250.220001,251.119995,251.119995,102073800.0
391,TSLA,2023-10-14,0.0362,0.855,0.1087,0.9866,255.949997,258.200002,249.6399993333333,252.05332933333327,252.05332933333327,97688266.66666669
392,TSLA,2023-10-15,0.0519,0.8423,0.106,0.7656,253.0,256.799998,249.05999766666667,252.98666366666663,252.98666366666663,93302733.33333331
393,TSLA,2023-10-16,0.0529,0.851,0.0963,0.7655,250.050003,255.399994,248.479996,253.919998,253.919998,88917200.0
394,TSLA,2023-10-17,0.0705,0.617,0.0628,0.162,250.100006,257.179993,247.080002,254.850006,254.850006,93562900.0
395,TSLA,2023-10-18,0.0622,0.8191,0.1188,0.8621,252.699997,254.630005,242.080002,242.679993,242.679993,125147800.0
396,TSLA,2023-10-19,0.0517,0.8263,0.1221,0.9454,225.949997,230.610001,216.779999,220.110001,220.110001,170772700.0
397,TSLA,2023-10-20,0.0553,0.8482,0.0963,0.4796,217.009995,218.860001,210.419998,211.990005,211.990005,137734000.0
398,TSLA,2023-10-21,0.032,0.867,0.1005,0.9803,214.67333,218.23333266666668,207.7833303333333,212.020004,212.020004,142050466.66666666
399,TSLA,2023-10-22,0.0462,0.855,0.099,0.5014,212.336665,217.60666433333333,205.14666266666663,212.050003,212.050003,146366933.33333334
400,TSLA,2023-10-23,0.0462,0.855,0.099,0.5014,210.0,216.979996,202.509995,212.080002,212.080002,150683400.0
401,TSLA,2023-10-24,0.047,0.8795,0.073,0.3689,216.5,222.050003,214.110001,216.520004,216.520004,118231100.0
402,TSLA,2023-10-25,0.0441,0.8778,0.078,0.9055,215.880005,220.100006,212.199997,212.419998,212.419998,107065100.0
403,TSLA,2023-10-26,0.0558,0.865,0.0793,0.4606,211.320007,214.800003,204.880005,205.759995,205.759995,115112600.0
404,UNH,2023-10-01,0.0295,0.8075,0.1635,0.9995,505.529999,514.840027,503.140015,514.570007,514.570007,3550400.0
405,UNH,2023-10-02,0.01,0.834,0.156,0.998,505.529999,514.840027,503.140015,514.570007,514.570007,3550400.0
406,UNH,2023-10-03,0.01,0.834,0.156,0.998,513.299988,513.97998,508.359985,509.470001,509.470001,3143200.0
407,UNH,2023-10-04,0.015,0.857,0.128,0.9961,509.48999,511.820007,506.609985,510.619995,510.619995,2801700.0
408,UNH,2023-10-05,0.005,0.843,0.153,0.9993,511.619995,518.210022,511.230011,516.22998,516.22998,2790700.0
409,UNH,2023-10-06,0.005,0.843,0.153,0.9993,516.450012,525.950012,515.97998,524.809998,524.809998,3645500.0
410,UNH,2023-10-07,0.0575,0.8455,0.0975,0.9594,518.0166826666667,526.256673,517.40332,525.3766686666667,525.3766686666667,3210866.6666666665
411,UNH,2023-10-08,0.0215,0.874,0.1045,0.9948,519.5833533333333,526.563334,518.82666,525.9433393333333,525.9433393333333,2776233.333333333
412,UNH,2023-10-09,0.0215,0.874,0.1045,0.9948,521.150024,526.869995,520.25,526.51001,526.51001,2341600.0
413,UNH,2023-10-10,0.025,0.8075,0.168,0.9968,526.5,528.140015,523.080017,524.23999,524.23999,2455700.0
414,UNH,2023-10-11,0.025,0.8075,0.168,0.9968,520.919983,525.590027,520.22998,524.130005,524.130005,2819300.0
415,UNH,2023-10-12,0.0355,0.813,0.152,0.9906,524.469971,528.580017,522.25,525.539978,525.539978,2377300.0
416,UNH,2023-10-13,0.0355,0.813,0.152,0.9906,533.25,544.460022,532.0,539.400024,539.400024,5245400.0
417,UNH,2023-10-14,0.041,0.816,0.142,0.9993,536.5599976666666,545.2333576666666,533.3733316666667,538.943359,538.943359,4772800.0
418,UNH,2023-10-15,0.008,0.861,0.131,0.9943,539.8699953333333,546.0066933333334,534.7466633333333,538.486694,538.486694,4300200.0
419,UNH,2023-10-16,0.008,0.861,0.131,0.9943,543.179993,546.780029,536.119995,538.030029,538.030029,3827600.0
420,UNH,2023-10-17,0.0235,0.8665,0.1105,0.9802,539.940002,542.429993,534.570007,536.650024,536.650024,2586000.0
421,UNH,2023-10-18,0.0415,0.8235,0.135,0.8948,543.039978,543.97998,535.400024,536.059998,536.059998,2551400.0
422,UNH,2023-10-19,0.026,0.786,0.188,0.9983,536.820007,538.340027,529.25,531.630005,531.630005,2351200.0
423,UNH,2023-10-20,0.034,0.792,0.174,0.9984,531.0,534.429993,526.77002,527.030029,527.030029,2810800.0
424,UNH,2023-10-21,0.0325,0.8955,0.0715,0.9628,529.6766763333334,532.2133383333334,524.610006,525.2100216666666,525.2100216666666,2659766.6666666665
425,UNH,2023-10-22,0.0235,0.827,0.149,0.9954,528.3533526666666,529.9966836666666,522.4499920000001,523.3900143333334,523.3900143333334,2508733.333333333
426,UNH,2023-10-23,0.0235,0.827,0.149,0.9954,527.030029,527.780029,520.289978,521.570007,521.570007,2357700.0
427,UNH,2023-10-24,0.0045,0.8395,0.156,0.994,522.859985,530.669983,522.070007,525.0,525.0,1978200.0
428,UNH,2023-10-25,0.0045,0.8395,0.156,0.994,527.27002,532.359985,520.080017,530.210022,530.210022,2380100.0
429,UNH,2023-10-26,0.0125,0.878,0.109,0.9964,525.700012,530.469971,522.52002,528.359985,528.359985,2675800.0
430,V,2023-10-01,0.022,0.826,0.1515,0.9908,229.240005,231.369995,228.770004,231.270004,230.778687,5175200.0
431,V,2023-10-02,0.081,0.755,0.164,0.9873,229.240005,231.369995,228.770004,231.270004,230.778687,5175200.0
432,V,2023-10-03,0.057,0.784,0.159,0.9975,230.470001,231.75,227.779999,228.809998,228.323914,5585700.0
433,V,2023-10-04,0.026,0.841,0.134,0.9996,229.479996,231.699997,228.880005,231.220001,230.72879,5430900.0
434,V,2023-10-05,0.048,0.848,0.104,0.9952,230.410004,234.190002,230.220001,233.479996,232.983978,6126200.0
435,V,2023-10-06,0.048,0.848,0.104,0.9952,233.169998,236.589996,232.75,235.039993,234.540665,6401000.0
436,V,2023-10-07,0.048,0.839,0.113,0.8205,233.0466663333333,236.1166633333333,232.399999,234.839996,234.34109533333333,6058066.666666667
437,V,2023-10-08,0.0105,0.837,0.1525,0.9952,232.92333466666668,235.64333066666663,232.049998,234.639999,234.14152566666667,5715133.333333333
438,V,2023-10-09,0.0045,0.9195,0.076,0.958,232.800003,235.169998,231.699997,234.440002,233.941956,5372200.0
439,V,2023-10-10,0.006,0.9065,0.0875,0.9607,234.899994,238.220001,234.279999,236.600006,236.097366,4644000.0
440,V,2023-10-11,0.0445,0.8785,0.077,0.0131,237.550003,238.509995,234.889999,235.679993,235.179306,4760900.0
441,V,2023-10-12,0.0475,0.8815,0.071,0.0121,236.710007,237.729996,234.889999,236.779999,236.276978,4472800.0
442,V,2023-10-13,0.021,0.857,0.121,0.9999,236.389999,238.649994,236.229996,237.669998,237.165085,4966800.0
443,V,2023-10-14,0.021,0.857,0.121,0.9999,237.25999933333333,239.336665,236.929998,238.470001,237.9633893333333,5386966.666666667
444,V,2023-10-15,0.018,0.879,0.103,0.9909,238.12999966666663,240.023336,237.63,239.270004,238.76169366666667,5807133.333333333
445,V,2023-10-16,0.018,0.879,0.103,0.9909,239.0,240.710007,238.330002,240.070007,239.559998,6227300.0
446,V,2023-10-17,0.0385,0.8515,0.1095,0.9459,239.630005,241.479996,238.289993,241.199997,240.687592,4527600.0
447,V,2023-10-18,0.0385,0.8515,0.1095,0.9459,239.960007,240.830002,236.990005,237.470001,236.965515,9528300.0
448,V,2023-10-19,0.0615,0.793,0.1455,0.9981,237.470001,237.919998,233.410004,233.809998,233.313278,5927400.0
449,V,2023-10-20,0.043,0.823,0.134,0.9979,234.130005,235.770004,232.639999,233.380005,232.884201,5748300.0
450,V,2023-10-21,0.0465,0.853,0.1005,0.8684,233.2066703333333,235.33333833333333,232.18666566666667,232.7633363333333,232.26884466666667,5522766.666666667
451,V,2023-10-22,0.016,0.839,0.1445,0.9961,232.2833356666667,234.89667266666663,231.7333323333333,232.14666766666667,231.6534883333333,5297233.333333333
452,V,2023-10-23,0.0,0.894,0.106,0.885,231.360001,234.460007,231.279999,231.529999,231.038132,5071700.0
453,V,2023-10-24,0.0095,0.886,0.1045,0.8889,232.889999,236.529999,232.889999,234.649994,234.151489,6844100.0
454,V,2023-10-25,0.011,0.85,0.1395,0.9988,232.25,238.479996,231.289993,236.850006,236.346832,10365300.0
455,V,2023-10-26,0.038,0.8495,0.1125,0.9828,234.570007,235.610001,230.360001,231.279999,230.788666,6414500.0
456,VZ,2023-10-01,0.06,0.8445,0.095,0.0129,32.439999,32.470001,31.73,31.76,31.096254,24722600.0
457,VZ,2023-10-02,0.0195,0.88,0.1,0.9928,32.439999,32.470001,31.73,31.76,31.096254,24722600.0
458,VZ,2023-10-03,0.0195,0.88,0.1,0.9928,31.700001,32.009998,31.610001,31.98,31.311655,21389400.0
459,VZ,2023-10-04,0.0145,0.834,0.152,0.9981,31.790001,31.969999,31.4,31.540001,30.880852,23694100.0
460,VZ,2023-10-05,0.0145,0.834,0.152,0.9981,31.559999,31.92,31.379999,31.82,31.154999,22774400.0
461,VZ,2023-10-06,0.01775,0.847,0.1355,0.99565,30.940001,31.0,30.139999,30.85,30.85,31277900.0
462,VZ,2023-10-08,0.021,0.86,0.119,0.9932,30.8400005,31.25,30.4399995,31.1500005,31.1500005,25811100.0
463,VZ,2023-10-09,0.021,0.86,0.119,0.9932,30.74,31.5,30.74,31.450001,31.450001,20344300.0
464,VZ,2023-10-10,0.005,0.869,0.1265,0.9978,31.48,31.799999,31.32,31.76,31.76,19151900.0
465,VZ,2023-10-11,0.012,0.849,0.139,0.9987,31.83,31.969999,31.41,31.459999,31.459999,15694200.0
466,VZ,2023-10-12,0.0305,0.8255,0.1435,0.9984,31.33,31.370001,30.65,30.91,30.91,21718300.0
467,VZ,2023-10-13,0.033,0.843,0.1235,0.998,31.08,31.389999,30.639999,30.67,30.67,24528400.0
468,VZ,2023-10-15,0.0125,0.8805,0.107,0.9938,30.96,31.3549995,30.63,30.96,30.96,22808150.0
469,VZ,2023-10-16,0.0345,0.8485,0.1165,0.9938,30.84,31.32,30.620001,31.25,31.25,21087900.0
470,VZ,2023-10-17,0.0295,0.846,0.124,0.9931,31.110001,31.540001,31.1,31.51,31.51,21186000.0
471,VZ,2023-10-18,0.003,0.914,0.083,0.995,31.42,31.48,30.99,31.049999,31.049999,22024300.0
472,VZ,2023-10-19,0.005,0.945,0.0495,0.6864,31.42,31.969999,31.4,31.58,31.58,28806600.0
473,VZ,2023-10-20,0.0175,0.917,0.065,0.6888,31.57,32.139999,31.549999,31.57,31.57,27265100.0
474,VZ,2023-10-21,0.024,0.9,0.076,0.9966,31.54,31.97999933333333,31.453332666666668,31.509999666666666,31.509999666666666,28752000.0
475,VZ,2023-10-22,0.044,0.8595,0.096,0.1778,31.51,31.819999666666668,31.356666333333333,31.44999933333333,31.44999933333333,30238900.0
476,VZ,2023-10-23,0.0255,0.8365,0.138,0.9913,31.48,31.66,31.26,31.389999,31.389999,31725800.0
477,VZ,2023-10-24,0.0235,0.808,0.168,1.0,33.150002,34.459999,32.970001,34.299999,34.299999,61617900.0
478,VZ,2023-10-25,0.017,0.8275,0.1555,0.9991,34.5,34.610001,33.599998,33.689999,33.689999,30832800.0
479,VZ,2023-10-26,0.018,0.882,0.1,0.9926,33.66,34.700001,33.639999,34.470001,34.470001,34367000.0
480,XOM,2023-10-01,0.0135,0.8655,0.121,0.9954,117.529999,117.790001,114.550003,115.629997,114.582222,14395000.0
481,XOM,2023-10-02,0.0135,0.8655,0.121,0.9954,117.529999,117.790001,114.550003,115.629997,114.582222,14395000.0
482,XOM,2023-10-03,0.0255,0.8665,0.108,0.6456,115.440002,116.440002,115.029999,115.830002,114.780411,13297100.0
483,XOM,2023-10-04,0.0265,0.8285,0.145,0.992,114.050003,114.089996,110.5,111.5,110.489647,19622200.0
484,XOM,2023-10-05,0.0135,0.872,0.1145,0.9919,109.800003,110.900002,108.699997,108.989998,108.002388,20128800.0
485,XOM,2023-10-06,0.0135,0.829,0.1575,0.9968,105.730003,108.269997,105.110001,107.169998,106.198883,25363400.0
486,XOM,2023-10-07,0.0455,0.8385,0.1165,0.188,107.30000266666669,109.53666466666668,106.57999966666668,108.419998,107.437556,24365566.666666668
487,XOM,2023-10-08,0.0355,0.7905,0.1745,0.1878,108.87000233333332,110.80333233333332,108.04999833333332,109.669998,108.676229,23367733.33333333
488,XOM,2023-10-09,0.015,0.8005,0.1845,0.9977,110.440002,112.07,109.519997,110.919998,109.914902,22369900.0
489,XOM,2023-10-10,0.0265,0.838,0.135,0.9963,111.019997,111.449997,110.120003,110.449997,109.449158,13892000.0
490,XOM,2023-10-11,0.0155,0.8155,0.1685,0.9972,106.959999,107.169998,104.830002,106.489998,105.52504,57939000.0
491,XOM,2023-10-12,0.015,0.817,0.168,0.9984,107.589996,107.839996,106.089996,106.470001,105.505226,31183000.0
492,XOM,2023-10-13,0.0285,0.8225,0.149,0.9994,108.029999,110.199997,107.839996,109.870003,108.87442,30276500.0
493,XOM,2023-10-14,0.0245,0.886,0.0895,0.9903,108.85333266666667,110.359998,108.26999633333334,109.89666766666666,108.90084333333331,26335000.0
494,XOM,2023-10-15,0.009,0.903,0.0885,0.9919,109.67666633333332,110.519999,108.69999666666666,109.92333233333332,108.92726666666668,22393500.0
495,XOM,2023-10-16,0.016,0.883,0.1015,0.9948,110.5,110.68,109.129997,109.949997,108.95369,18452000.0
496,XOM,2023-10-17,0.078,0.83,0.0915,0.0056,109.730003,111.800003,109.68,111.389999,110.380646,19775400.0
497,XOM,2023-10-18,0.0225,0.857,0.121,0.9841,111.82,113.389999,111.699997,112.949997,111.926506,23380300.0
498,XOM,2023-10-19,0.0235,0.845,0.132,0.9978,112.720001,113.970001,111.330002,113.019997,111.995872,20972500.0
499,XOM,2023-10-20,0.022,0.8535,0.1245,0.996,112.919998,113.32,110.790001,111.080002,110.073456,22439800.0
500,XOM,2023-10-21,0.0535,0.8625,0.084,0.5369,112.15666433333334,112.533333,110.08666733333334,110.536667,109.53504433333332,21021533.33333333
501,XOM,2023-10-22,0.035,0.874,0.091,0.9863,111.39333066666669,111.746666,109.38333366666669,109.993332,108.99663266666666,19603266.666666668
502,XOM,2023-10-23,0.035,0.874,0.091,0.9863,110.629997,110.959999,108.68,109.449997,108.458221,18185000.0
503,XOM,2023-10-24,0.0285,0.8685,0.1025,0.9935,109.699997,109.82,108.120003,108.389999,107.407829,16786100.0
504,XOM,2023-10-25,0.0265,0.859,0.1145,0.982,108.519997,109.5,108.129997,108.589996,107.60601,22047300.0
505,XOM,2023-10-26,0.0235,0.8775,0.099,0.9917,107.449997,108.339996,106.5,107.599998,106.624985,18768300.0
